item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue,projected_annual_value,value_segment,cumulative_pct,abc_class,stockout_risk_score
FOODS_3_402,TX_3,FOODS,0.4163905182297392,0.1649945083668981,5.500353982300886,3,1.0,4.0,12.0,68.71,334.6,Low,64.69334207937028,C,0.21
HOBBIES_1_043,TX_3,HOBBIES,1.685302755742767,1.12735557306629,0.7083687943262411,22,5.0,17.0,51.0,35.81,334.6,Low,64.69662184322729,C,0.28
HOUSEHOLD_2_268,WI_2,HOUSEHOLD,0.2846657137063102,0.1798450474547934,5.500141843971631,3,1.0,3.0,9.0,46.97,334.59,Low,64.69990160708429,C,0.14
FOODS_3_584,TX_3,FOODS,1.57351789929024,0.9039219123909478,1.0,11,4.0,15.0,47.0,47.21,334.58,Low,64.70318137094128,C,0.31
FOODS_3_584,CA_4,FOODS,1.437427406123856,0.8658726217859466,1.0,22,4.0,14.0,43.0,43.12,334.58,Low,64.7064611347983,C,0.29
FOODS_3_299,CA_4,FOODS,1.174967588637657,0.2504716957339614,1.5,11,1.0,9.0,35.0,52.87,334.58,Low,64.7097408986553,C,0.59
FOODS_2_215,TX_3,FOODS,0.7368149454830172,0.2462728006312589,1.8330769230769228,6,1.0,6.0,22.0,40.52,334.54,Low,64.71302066251229,C,0.37
FOODS_2_312,TX_3,FOODS,0.4954905209307614,0.2581760954310524,4.888059701492537,3,1.0,4.0,15.0,72.66,334.53,Low,64.7163004263693,C,0.25
HOUSEHOLD_1_396,WI_3,HOUSEHOLD,0.305135867501239,0.2340691909556012,3.971311475409836,6,1.0,3.0,9.0,36.35,334.51,Low,64.7195801902263,C,0.15
FOODS_2_366,TX_1,FOODS,0.5935531220938335,0.3914329876864393,2.59609756097561,6,2.0,6.0,18.0,46.23,334.44,Low,64.7228599540833,C,0.2
HOBBIES_1_365,TX_2,HOBBIES,0.2379758184442461,0.1588549321753482,3.97,3,1.0,3.0,7.0,28.34,334.4,Low,64.72613971794031,C,0.12
FOODS_3_164,WI_1,FOODS,0.5000561309205878,0.1892206061963076,2.6176,7,1.0,5.0,15.0,39.27,334.4,Low,64.72941948179731,C,0.25
FOODS_3_321,WI_1,FOODS,1.5009561588857203,0.4864980937574767,1.4093413173652696,13,2.0,13.0,45.0,63.46,334.37,Low,64.73269924565432,C,0.5
FOODS_1_141,WI_2,FOODS,0.5919142371994819,0.3505940891563654,3.358014184397163,3,2.0,6.0,18.0,59.63,334.28,Low,64.73597900951131,C,0.2
HOUSEHOLD_1_503,CA_2,HOUSEHOLD,1.408895993440348,0.8994768311471741,1.0073758865248226,10,4.0,14.0,42.0,42.58,334.27,Low,64.73925877336832,C,0.28
HOUSEHOLD_2_497,TX_3,HOUSEHOLD,0.2502388446665562,0.1790358977733222,5.798936170212766,3,1.0,3.0,8.0,43.53,334.2,Low,64.74253853722533,C,0.13
FOODS_2_157,WI_1,FOODS,0.4321918957294844,0.1077290393173567,3.890736842105264,4,0.0,3.0,13.0,50.45,334.15,Low,64.74581830108232,C,0.43
HOBBIES_1_076,WI_2,HOBBIES,0.3578990078503296,0.2642819153485308,3.2695729537366547,7,1.0,4.0,11.0,35.11,334.15,Low,64.74909806493933,C,0.18
FOODS_2_145,CA_2,FOODS,0.6557850738633034,0.3857786267029075,2.38,5,2.0,7.0,20.0,46.82,334.12,Low,64.75237782879633,C,0.22
FOODS_2_079,WI_1,FOODS,0.4807524563033533,0.1856550061024093,3.890368421052632,4,1.0,4.0,14.0,56.11,334.11,Low,64.75565759265332,C,0.24
HOUSEHOLD_1_501,CA_1,HOUSEHOLD,0.4075583643671446,0.2321026518204527,3.966347517730497,3,1.0,4.0,12.0,48.5,334.09,Low,64.75893735651033,C,0.2
HOUSEHOLD_1_493,CA_3,HOUSEHOLD,0.7262802300286195,0.2387592969070811,2.745886524822695,5,1.0,6.0,22.0,59.83,334.08,Low,64.76221712036734,C,0.36
HOUSEHOLD_1_530,CA_3,HOUSEHOLD,0.8133962086976787,0.3947726360934945,1.961304347826087,7,2.0,8.0,24.0,47.86,334.08,Low,64.76549688422433,C,0.27
HOUSEHOLD_1_229,WI_2,HOUSEHOLD,0.4321679140501591,0.1639210105741795,2.9288,5,1.0,4.0,13.0,37.97,334.07,Low,64.76877664808134,C,0.22
FOODS_3_074,WI_3,FOODS,0.5028568348404739,0.2758022314600173,4.270697674418605,3,1.0,5.0,15.0,64.43,334.03,Low,64.77205641193834,C,0.25
HOBBIES_1_284,TX_3,HOBBIES,0.2335437289943507,0.1257169257458679,4.88,3,1.0,3.0,7.0,34.19,333.98,Low,64.77533617579535,C,0.12
HOUSEHOLD_1_183,WI_2,HOUSEHOLD,0.2966958091293611,0.2649684786929761,4.88,3,1.0,3.0,9.0,43.44,333.98,Low,64.77861593965234,C,0.15
HOUSEHOLD_2_006,CA_1,HOUSEHOLD,0.6805571738127506,0.2454505507074781,3.65913357400722,2,1.0,6.0,20.0,74.71,333.9,Low,64.78189570350935,C,0.34
FOODS_1_175,TX_1,FOODS,0.6137161577283323,0.2320206448053042,2.9724107142857146,4,1.0,5.0,18.0,54.73,333.82,Low,64.78517546736636,C,0.31
HOUSEHOLD_2_288,WI_2,HOUSEHOLD,0.3020579911533918,0.1413062653169887,3.962553191489362,6,1.0,3.0,9.0,35.91,333.77,Low,64.78845523122335,C,0.15
HOUSEHOLD_1_480,TX_2,HOUSEHOLD,0.4593733920405178,0.2734013764831333,2.7428859060402684,4,1.0,4.0,14.0,37.8,333.72,Low,64.79173499508035,C,0.23
FOODS_3_478,CA_4,FOODS,0.7796594304573545,0.3140054119703756,1.828510638297872,11,1.0,6.0,23.0,42.77,333.7,Low,64.79501475893736,C,0.39
FOODS_2_250,WI_1,FOODS,0.3450534859966757,0.1222320556990623,10.97,1,1.0,3.0,10.0,113.56,333.67,Low,64.79829452279436,C,0.17
HOUSEHOLD_2_061,CA_3,HOUSEHOLD,0.6371623901111048,0.1989440609624933,2.97,8,1.0,5.0,19.0,56.77,333.55,Low,64.80157428665136,C,0.32
HOUSEHOLD_2_031,TX_1,HOUSEHOLD,0.2602859453429957,0.2064324519027272,5.940000000000001,2,1.0,3.0,8.0,46.38,333.55,Low,64.80485405050837,C,0.13
FOODS_3_361,CA_2,FOODS,0.5798476277790322,0.2970104164002949,1.98,6,1.0,5.0,17.0,34.44,333.55,Low,64.80813381436536,C,0.29
HOUSEHOLD_1_455,TX_1,HOUSEHOLD,0.3950067086706499,0.1800109186845062,2.97,4,1.0,4.0,12.0,35.2,333.55,Low,64.81141357822237,C,0.2
HOUSEHOLD_1_424,CA_1,HOUSEHOLD,0.5220333547438983,0.1628418544913501,2.9698905109489053,4,1.0,5.0,16.0,46.51,333.54,Low,64.81469334207937,C,0.26
FOODS_2_292,TX_3,FOODS,0.490293003810157,0.1275243981185272,3.106315789473684,5,1.0,4.0,15.0,45.69,333.47,Low,64.81797310593637,C,0.25
HOUSEHOLD_2_039,TX_2,HOUSEHOLD,0.2139902759305535,0.0806709008001683,9.587561983471074,2,0.0,1.0,6.0,61.55,333.28,Low,64.82125286979338,C,0.21
HOBBIES_1_018,CA_3,HOBBIES,0.3857156269137194,0.1082335781724255,11.869174311926606,1,0.0,3.0,12.0,137.34,333.25,Low,64.82453263365038,C,0.39
FOODS_3_373,WI_1,FOODS,0.7093312021396635,0.2326641735388893,1.8257761732851985,7,1.0,6.0,21.0,38.85,333.2,Low,64.82781239750737,C,0.35
FOODS_3_629,TX_2,FOODS,0.4485181542908135,0.1426810010065343,5.170320284697509,3,1.0,4.0,13.0,69.57,333.03,Low,64.83109216136438,C,0.22
HOUSEHOLD_1_093,CA_4,HOUSEHOLD,0.3419167839262282,0.1876558729863478,3.953677419354839,3,1.0,3.0,10.0,40.55,333.02,Low,64.83437192522138,C,0.17
HOUSEHOLD_2_262,WI_2,HOUSEHOLD,0.2912970566981063,0.2035281953540405,5.017872340425532,2,1.0,3.0,9.0,43.85,333.0,Low,64.83765168907838,C,0.15
HOUSEHOLD_2_501,CA_4,HOUSEHOLD,0.1840949326829549,0.1288426969453179,8.209644970414201,2,1.0,2.0,6.0,45.34,332.95,Low,64.8409314529354,C,0.09
HOUSEHOLD_2_117,TX_2,HOUSEHOLD,0.4678629853616544,0.216186096693454,2.280106382978724,6,1.0,4.0,14.0,32.0,332.9,Low,64.84421121679239,C,0.23
HOUSEHOLD_1_382,TX_2,HOUSEHOLD,0.3951951444242835,0.1308608375060274,2.28,6,1.0,4.0,12.0,27.03,332.88,Low,64.8474909806494,C,0.2
HOUSEHOLD_2_065,TX_2,HOUSEHOLD,0.2786984337127017,0.1709490475663103,5.47,4,1.0,3.0,8.0,45.73,332.76,Low,64.85077074450639,C,0.14
FOODS_3_213,CA_4,FOODS,0.6963516281073772,0.2721256911697833,2.1879272727272725,10,1.0,6.0,21.0,45.71,332.75,Low,64.8540505083634,C,0.35
FOODS_3_553,CA_4,FOODS,0.5441009123989287,0.2934324529394244,2.5067605633802814,4,1.0,5.0,16.0,40.92,332.72,Low,64.85733027222041,C,0.27
FOODS_2_320,WI_1,FOODS,0.7122308132478147,0.1379381624696027,1.822875816993464,8,1.0,6.0,21.0,38.95,332.67,Low,64.8606100360774,C,0.36
HOBBIES_2_032,TX_3,HOBBIES,0.8738270198088902,0.7295816909288225,0.9813829787234044,13,3.0,9.0,26.0,25.73,332.62,Low,64.8638897999344,C,0.22
FOODS_3_726,WI_1,FOODS,0.5515633460158939,0.2145520828408798,2.5054237288135592,4,1.0,5.0,17.0,41.46,332.54,Low,64.8671695637914,C,0.28
FOODS_1_192,WI_3,FOODS,0.670440133322782,0.2225847367965989,2.342695035460993,7,1.0,6.0,20.0,47.12,332.53,Low,64.8704493276484,C,0.34
HOBBIES_1_283,WI_3,HOBBIES,0.1978500788503127,0.0960209643470426,10.931724137931036,2,0.0,1.0,6.0,64.89,332.51,Low,64.87372909150541,C,0.2
FOODS_3_012,CA_2,FOODS,0.7936585889975727,0.4158183192818695,2.277302158273381,6,2.0,8.0,24.0,54.22,332.49,Low,64.87700885536242,C,0.26
HOBBIES_1_074,WI_2,HOBBIES,0.3052365477094119,0.2702062230851926,3.64364406779661,4,1.0,3.0,9.0,33.37,332.48,Low,64.88028861921941,C,0.15
HOUSEHOLD_1_386,CA_2,HOUSEHOLD,0.4307734092392197,0.2627261243877893,2.96,4,1.0,4.0,13.0,38.25,332.43,Low,64.88356838307642,C,0.22
FOODS_3_243,TX_1,FOODS,1.2147063146653767,0.6977375714640945,1.4165602836879434,9,3.0,12.0,36.0,51.62,332.39,Low,64.88684814693342,C,0.3
HOBBIES_2_078,CA_1,HOBBIES,0.2942128748365067,0.1158778359009888,6.3691489361702125,2,1.0,3.0,9.0,56.22,332.11,Low,64.89012791079041,C,0.15
HOUSEHOLD_2_248,WI_3,HOUSEHOLD,0.2041230242488075,0.0668885626875845,9.09717391304348,1,0.0,1.0,6.0,55.71,332.05,Low,64.89340767464743,C,0.2
FOODS_2_337,CA_1,FOODS,0.5229227367440873,0.1234546649512877,6.367536231884059,2,1.0,5.0,16.0,99.89,332.02,Low,64.89668743850443,C,0.26
FOODS_3_358,WI_2,FOODS,0.5442868060552136,0.2652157244935766,2.88,6,1.0,5.0,16.0,47.03,331.96,Low,64.89996720236142,C,0.27
HOUSEHOLD_1_451,WI_2,HOUSEHOLD,0.2194898376946416,0.0919593271877149,6.819910313901346,2,0.0,2.0,7.0,44.91,331.9,Low,64.90324696621843,C,0.22
FOODS_3_033,CA_3,FOODS,0.7762690293986462,0.2165801288270615,2.5,8,1.0,6.0,23.0,58.22,331.82,Low,64.90652673007543,C,0.39
FOODS_2_357,CA_2,FOODS,0.6234744354064955,0.2664192861844067,2.0,5,1.0,5.0,19.0,37.41,331.82,Low,64.90980649393244,C,0.31
FOODS_3_648,TX_3,FOODS,1.669268159206548,1.3740496913153624,1.0,10,6.0,18.0,50.0,50.08,331.82,Low,64.91308625778944,C,0.24
HOUSEHOLD_1_407,CA_2,HOUSEHOLD,0.3018230016068066,0.1580386682847453,5.2272131147540986,4,1.0,3.0,9.0,47.33,331.81,Low,64.91636602164644,C,0.15
HOUSEHOLD_2_074,CA_1,HOUSEHOLD,1.535360750851143,0.9298146471228822,0.9694326241134752,15,4.0,15.0,46.0,44.65,331.73,Low,64.91964578550345,C,0.31
HOUSEHOLD_2_414,WI_1,HOUSEHOLD,0.2774852977599217,0.1411991739493391,5.907030303030303,2,1.0,3.0,8.0,49.17,331.7,Low,64.92292554936044,C,0.14
FOODS_2_169,TX_2,FOODS,0.4918901676438711,0.2202511189895279,5.755603448275862,3,1.0,4.0,15.0,84.93,331.7,Low,64.92620531321745,C,0.25
HOBBIES_1_412,TX_3,HOBBIES,0.4424926755850668,0.3089702658848388,2.0446231155778896,4,1.0,4.0,13.0,27.14,331.68,Low,64.92948507707446,C,0.22
HOUSEHOLD_1_471,TX_1,HOUSEHOLD,0.410476889107409,0.3286060149527087,2.4988832487309645,4,1.0,4.0,12.0,30.77,331.67,Low,64.93276484093145,C,0.21
HOBBIES_2_115,CA_3,HOBBIES,0.6135371849884883,0.307650984148816,2.4983687943262414,4,1.0,5.0,18.0,45.99,331.6,Low,64.93604460478846,C,0.31
HOUSEHOLD_1_533,TX_3,HOUSEHOLD,0.2658306278808277,0.1180734126113189,4.845368852459016,3,1.0,3.0,8.0,38.64,331.6,Low,64.93932436864546,C,0.13
HOUSEHOLD_2_401,TX_1,HOUSEHOLD,0.4201936624364373,0.2013929202863867,3.33,6,1.0,4.0,13.0,41.98,331.49,Low,64.94260413250245,C,0.21
HOBBIES_1_279,TX_2,HOBBIES,0.2216046655049222,0.1195299956491802,3.85887323943662,4,1.0,3.0,7.0,25.65,331.41,Low,64.94588389635946,C,0.11
FOODS_2_116,WI_3,FOODS,0.7179605718244632,0.2787856074040004,1.9668085106382975,12,1.0,6.0,22.0,42.36,331.33,Low,64.94916366021647,C,0.36
FOODS_2_017,WI_1,FOODS,0.4374629066927307,0.1412385336182061,3.630804597701149,3,1.0,4.0,13.0,47.65,331.31,Low,64.95244342407346,C,0.22
HOUSEHOLD_1_144,TX_2,HOUSEHOLD,0.468842286715197,0.3855474459315025,2.9045454545454548,5,2.0,5.0,14.0,40.85,331.3,Low,64.95572318793047,C,0.16
FOODS_3_768,TX_3,FOODS,0.6579464438160424,0.3812665461471217,1.98,11,2.0,7.0,20.0,39.08,331.24,Low,64.95900295178747,C,0.22
HOUSEHOLD_2_319,CA_3,HOUSEHOLD,0.7214873803182323,0.2183590051004612,1.98,11,1.0,6.0,22.0,42.86,331.24,Low,64.96228271564448,C,0.36
FOODS_2_319,CA_3,FOODS,0.8336231039916531,0.3180611005908926,2.722127659574468,5,1.0,7.0,25.0,68.08,331.19,Low,64.96556247950147,C,0.42
FOODS_3_246,TX_3,FOODS,0.7473964969054502,0.3177531941925013,1.9659929078014184,6,1.0,6.0,22.0,44.08,331.19,Low,64.96884224335848,C,0.37
HOUSEHOLD_1_483,CA_3,HOUSEHOLD,0.5157233170540723,0.1553744354746035,4.536651785714286,3,1.0,5.0,15.0,70.19,331.18,Low,64.97212200721549,C,0.26
FOODS_1_190,TX_3,FOODS,1.5017948748300491,0.5447308859553576,0.9639080459770116,16,2.0,13.0,45.0,43.43,331.13,Low,64.97540177107248,C,0.5
HOBBIES_1_290,TX_1,HOBBIES,0.2314539592509437,0.1529202670906681,5.442872340425533,3,1.0,3.0,7.0,37.79,331.11,Low,64.97868153492948,C,0.12
HOUSEHOLD_2_013,CA_3,HOUSEHOLD,0.4884879932473495,0.125835664629354,5.8959090909090905,2,1.0,4.0,15.0,86.4,331.08,Low,64.98196129878649,C,0.24
HOBBIES_1_106,TX_1,HOBBIES,0.4180652726592889,0.3096137897845109,2.57,6,1.0,4.0,13.0,32.23,331.08,Low,64.9852410626435,C,0.21
HOUSEHOLD_2_188,CA_2,HOUSEHOLD,0.2876707364120925,0.1172185452050217,7.255,2,1.0,3.0,9.0,62.61,331.01,Low,64.98852082650049,C,0.14
FOODS_2_310,CA_1,FOODS,0.6672672037416605,0.1390549428805825,3.928496240601504,3,1.0,6.0,20.0,78.64,330.9,Low,64.9918005903575,C,0.33
HOUSEHOLD_1_200,TX_1,HOUSEHOLD,0.5874826859643438,0.3045525542326251,1.9944144144144145,5,1.0,5.0,18.0,35.15,330.89,Low,64.9950803542145,C,0.29
HOBBIES_1_190,WI_1,HOBBIES,0.1831002266552869,0.0929634041470029,9.97,2,0.0,1.0,5.0,54.77,330.82,Low,64.9983601180715,C,0.18
HOUSEHOLD_1_484,CA_2,HOUSEHOLD,0.2404311988814683,0.1045715074965119,9.97,1,0.0,2.0,7.0,71.91,330.82,Low,65.0016398819285,C,0.24
HOBBIES_1_190,WI_3,HOBBIES,0.1717906305167514,0.0742572580352948,9.97,2,0.0,1.0,5.0,51.38,330.82,Low,65.0049196457855,C,0.17
FOODS_3_767,WI_1,FOODS,1.8804834679853928,0.9789736749064916,0.9759276018099546,13,4.0,17.0,56.0,55.06,330.77,Low,65.00819940964251,C,0.38
HOBBIES_1_387,TX_3,HOBBIES,0.8782452192860489,0.6309881850591503,1.0194904458598726,16,3.0,9.0,26.0,26.86,330.77,Low,65.01147917349951,C,0.22
HOUSEHOLD_2_316,CA_1,HOUSEHOLD,0.3240207925964862,0.105529852583449,7.249857651245552,2,0.0,2.0,10.0,70.47,330.77,Low,65.0147589373565,C,0.32
HOBBIES_1_111,WI_3,HOBBIES,0.3630119307766363,0.3794814875686598,3.0811347517730496,5,2.0,5.0,11.0,33.55,330.77,Low,65.01803870121351,C,0.12
HOBBIES_2_078,CA_3,HOBBIES,0.4477185400497929,0.2229771695033815,6.34225,3,1.0,4.0,13.0,85.19,330.7,Low,65.02131846507051,C,0.22
HOUSEHOLD_2_234,WI_3,HOUSEHOLD,0.2211431371677215,0.1061657595044324,5.887872340425532,2,0.0,2.0,7.0,39.06,330.63,Low,65.02459822892752,C,0.22
FOODS_1_181,TX_1,FOODS,1.486343057418335,0.8523365354132395,1.3175,11,4.0,14.0,45.0,58.75,330.61,Low,65.02787799278452,C,0.3
HOUSEHOLD_2_102,CA_1,HOUSEHOLD,0.5485689024005281,0.2388930905301929,2.4905109489051096,4,1.0,5.0,16.0,40.99,330.56,Low,65.03115775664152,C,0.27
HOBBIES_2_077,TX_3,HOBBIES,0.179610736360252,0.080997716136534,9.507844311377246,2,0.0,1.0,5.0,51.23,330.51,Low,65.03443752049853,C,0.18
FOODS_3_751,CA_4,FOODS,0.4173730152818095,0.1499813917353427,4.98,4,1.0,4.0,13.0,62.36,330.49,Low,65.03771728435552,C,0.21
FOODS_2_392,CA_2,FOODS,0.4188164549895103,0.1095033459024946,4.98,2,0.0,3.0,13.0,62.57,330.49,Low,65.04099704821252,C,0.42
FOODS_3_527,TX_2,FOODS,0.4293380449161809,0.1463398243217873,4.98,2,1.0,4.0,13.0,64.14,330.49,Low,65.04427681206954,C,0.21
HOUSEHOLD_1_503,WI_2,HOUSEHOLD,1.1915900962367083,0.6190650755423636,1.0345744680851063,14,3.0,11.0,36.0,36.98,330.42,Low,65.04755657592654,C,0.3
FOODS_1_072,WI_1,FOODS,0.4181708174504195,0.1803942154974246,4.827773722627738,3,1.0,4.0,13.0,60.57,330.4,Low,65.05083633978353,C,0.21
HOUSEHOLD_2_138,CA_1,HOUSEHOLD,0.3701126183452399,0.1670469759128711,5.883024911032028,2,1.0,4.0,11.0,65.32,330.35,Low,65.05411610364054,C,0.19
HOUSEHOLD_2_189,WI_1,HOUSEHOLD,0.2390271855519149,0.0804503883208398,14.48,1,0.0,2.0,7.0,103.83,330.32,Low,65.05739586749753,C,0.24
HOUSEHOLD_2_189,WI_3,HOUSEHOLD,0.2114484215851664,0.0593982772390093,14.48,1,0.0,1.0,6.0,91.85,330.32,Low,65.06067563135454,C,0.21
HOUSEHOLD_1_348,CA_1,HOUSEHOLD,0.6447483672434597,0.1362748950706087,1.939223300970874,7,1.0,6.0,19.0,37.51,330.31,Low,65.06395539521155,C,0.32
FOODS_3_397,WI_3,FOODS,0.808231637832375,0.2900676045219023,1.9907142857142857,5,1.0,7.0,24.0,48.27,330.28,Low,65.06723515906855,C,0.4
HOUSEHOLD_1_008,TX_1,HOUSEHOLD,0.2611733375714328,0.151723055377495,5.429166666666667,4,1.0,3.0,8.0,42.54,330.27,Low,65.07051492292555,C,0.13
FOODS_3_497,CA_4,FOODS,0.443974087955957,0.2143402080849791,2.4880851063829788,4,1.0,4.0,13.0,33.14,330.24,Low,65.07379468678255,C,0.22
HOUSEHOLD_2_482,CA_4,HOUSEHOLD,0.2483002005923202,0.237505192437093,5.880485829959515,2,1.0,3.0,7.0,43.8,330.21,Low,65.07707445063954,C,0.12
FOODS_3_787,CA_4,FOODS,0.6124615953313878,0.2083809652048453,2.261739130434783,8,1.0,5.0,18.0,41.56,330.21,Low,65.08035421449657,C,0.31
HOUSEHOLD_2_051,TX_2,HOUSEHOLD,0.2278296815607578,0.1190733977052486,9.951560283687945,2,1.0,3.0,7.0,68.02,330.21,Low,65.08363397835356,C,0.11
HOBBIES_1_138,WI_2,HOBBIES,0.2227597059422714,0.0925872153434897,5.88,2,0.0,2.0,7.0,39.29,330.18,Low,65.08691374221056,C,0.22
HOUSEHOLD_2_482,TX_1,HOUSEHOLD,0.254936219131522,0.1329382250602799,5.879032258064516,2,1.0,3.0,8.0,44.96,330.13,Low,65.09019350606756,C,0.13
HOUSEHOLD_2_489,WI_3,HOUSEHOLD,0.2076231449020674,0.1292812634196795,14.47,1,1.0,2.0,6.0,90.13,330.1,Low,65.09347326992456,C,0.1
FOODS_3_078,CA_4,FOODS,0.5347232490825304,0.1769417840757939,2.97,7,1.0,5.0,16.0,47.64,329.93,Low,65.09675303378157,C,0.27
FOODS_1_124,WI_2,FOODS,0.7097009912102844,0.3662244786793628,2.1693617021276594,5,2.0,7.0,21.0,46.19,329.92,Low,65.10003279763858,C,0.24
HOBBIES_1_333,TX_3,HOBBIES,0.2084278354374915,0.1013188150902947,4.970000000000001,2,0.0,1.0,6.0,31.08,329.83,Low,65.10331256149557,C,0.21
HOBBIES_1_207,WI_1,HOBBIES,0.3317234813153737,0.2086962552687533,2.71031914893617,5,1.0,3.0,10.0,26.97,329.76,Low,65.10659232535258,C,0.17
FOODS_3_343,WI_1,FOODS,0.4975268792519179,0.1302663954002836,3.3876041666666663,4,1.0,4.0,15.0,50.56,329.73,Low,65.10987208920957,C,0.25
FOODS_3_007,TX_3,FOODS,5.786247294119874,2.101537260013409,0.1958510638297872,83,9.0,50.0,174.0,34.0,329.63,Low,65.11315185306657,C,0.58
FOODS_3_130,CA_4,FOODS,0.4902821644152849,0.251823619977213,2.5957805907173,8,1.0,4.0,15.0,38.18,329.55,Low,65.11643161692359,C,0.25
HOUSEHOLD_2_104,WI_1,HOUSEHOLD,0.2813837001961339,0.1910989226579094,4.964982206405693,2,1.0,3.0,8.0,41.91,329.49,Low,65.11971138078059,C,0.14
FOODS_3_447,WI_2,FOODS,0.7740448638066683,0.1925066864712387,1.804981949458484,8,1.0,6.0,23.0,41.91,329.41,Low,65.12299114463758,C,0.39
FOODS_3_553,WI_1,FOODS,0.6243298572988571,0.2751821527005801,2.5066666666666664,9,1.0,5.0,19.0,46.95,329.38,Low,65.12627090849459,C,0.31
FOODS_2_220,TX_1,FOODS,0.8101136455657257,0.3021453971771239,1.917304964539007,8,1.0,7.0,24.0,46.6,329.33,Low,65.12955067235158,C,0.41
HOBBIES_1_002,CA_4,HOBBIES,0.1838917730841038,0.1403599818650576,3.97,5,1.0,2.0,6.0,21.9,329.33,Low,65.1328304362086,C,0.09
HOBBIES_2_128,WI_3,HOBBIES,0.1941171180748095,0.0877349259044134,4.510925266903914,3,0.0,1.0,6.0,26.27,329.3,Low,65.1361102000656,C,0.19
HOUSEHOLD_1_307,TX_1,HOUSEHOLD,0.3563770308383821,0.1705826905314972,2.8863934426229507,5,1.0,3.0,11.0,30.86,329.23,Low,65.1393899639226,C,0.18
FOODS_2_238,CA_3,FOODS,1.1991977429158007,0.3000137393059112,1.6230508474576273,10,1.0,9.0,36.0,58.39,329.12,Low,65.1426697277796,C,0.6
HOUSEHOLD_2_217,WI_2,HOUSEHOLD,0.5122234721380863,0.296035946475486,2.9295744680851064,4,1.0,5.0,15.0,45.02,329.01,Low,65.1459494916366,C,0.26
FOODS_2_205,CA_1,FOODS,0.571575574375266,0.2589239343800569,2.8537391304347826,6,1.0,5.0,17.0,48.93,328.93,Low,65.1492292554936,C,0.29
HOUSEHOLD_1_229,CA_3,HOUSEHOLD,0.7278701467220833,0.2443922925081222,2.928115942028985,4,1.0,6.0,22.0,63.94,328.85,Low,65.1525090193506,C,0.36
FOODS_2_346,WI_1,FOODS,0.6137226899061929,0.5331528670180588,2.3423762376237622,5,2.0,6.0,18.0,43.13,328.83,Low,65.15578878320761,C,0.2
HOBBIES_1_281,TX_2,HOBBIES,0.2828358725430701,0.1677731872921755,4.2030593607305935,3,1.0,3.0,8.0,35.66,328.74,Low,65.1590685470646,C,0.14
HOUSEHOLD_1_261,TX_1,HOUSEHOLD,0.2287948497955018,0.0854278491473861,6.004313725490196,3,0.0,2.0,7.0,41.21,328.74,Low,65.16234831092162,C,0.23
HOUSEHOLD_2_292,WI_3,HOUSEHOLD,0.2183389861636968,0.0954886369567704,12.60440860215054,1,0.0,2.0,7.0,82.56,328.61,Low,65.16562807477861,C,0.22
FOODS_3_643,TX_1,FOODS,0.8533316897677244,0.455811907275719,1.8004332129963898,8,2.0,8.0,26.0,46.09,328.58,Low,65.16890783863562,C,0.28
FOODS_3_197,CA_4,FOODS,0.6785326644983571,0.3225569928261781,1.98,10,1.0,6.0,20.0,40.3,328.5,Low,65.17218760249261,C,0.34
FOODS_3_523,TX_1,FOODS,0.6476600849550281,0.2808995758126216,1.98,5,1.0,6.0,19.0,38.47,328.5,Low,65.17546736634962,C,0.32
FOODS_3_431,WI_2,FOODS,1.5839833155372671,0.6792337821680855,1.0,18,3.0,14.0,48.0,47.52,328.5,Low,65.17874713020663,C,0.4
FOODS_3_747,CA_4,FOODS,1.3283092982528832,0.4633303848396429,1.0,9,2.0,11.0,40.0,39.85,328.5,Low,65.18202689406363,C,0.44
FOODS_3_382,TX_2,FOODS,0.5700947210511513,0.1670580820680419,1.98,5,1.0,5.0,17.0,33.86,328.5,Low,65.18530665792063,C,0.29
HOUSEHOLD_2_288,TX_3,HOUSEHOLD,0.3553246661464584,0.180465084592826,3.8995373665480426,3,1.0,3.0,11.0,41.57,328.46,Low,65.18858642177763,C,0.18
FOODS_2_062,TX_1,FOODS,0.4633874279514557,0.1554792214107083,5.397482269503546,2,1.0,4.0,14.0,75.03,328.35,Low,65.19186618563464,C,0.23
HOBBIES_1_083,CA_2,HOBBIES,0.1936698530694912,0.0776059674755572,17.0897461928934,1,0.0,1.0,6.0,99.29,328.3,Low,65.19514594949165,C,0.19
FOODS_3_066,CA_2,FOODS,0.5963657574857538,0.2774165395910084,2.997399103139013,3,1.0,5.0,18.0,53.63,328.22,Low,65.19842571334864,C,0.3
FOODS_3_207,WI_2,FOODS,0.7374622446323452,0.2770721488909112,2.0232624113475177,8,1.0,6.0,22.0,44.76,328.22,Low,65.20170547720564,C,0.37
HOBBIES_1_038,CA_3,HOBBIES,0.5876620692049275,0.229566091109443,3.2111347517730504,7,1.0,5.0,18.0,56.61,328.18,Low,65.20498524106264,C,0.29
HOUSEHOLD_2_154,CA_2,HOUSEHOLD,0.6731815036755888,0.2532757368323257,1.88,11,1.0,6.0,20.0,37.97,328.18,Low,65.20826500491964,C,0.34
