item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue,projected_annual_value,value_segment,cumulative_pct,abc_class,stockout_risk_score,days_until_reorder,priority
HOBBIES_1_297,CA_3,HOBBIES,1.1963181320249934,0.6950802129835962,14.799858156028373,31,3.0,11.0,36.0,531.16,8813.71,Medium,1.3053460150869138,A,0.3,9.0,Soon
FOODS_2_022,CA_3,FOODS,1.0758052998950174,0.7735501729819816,7.001170212765958,7,3.0,11.0,32.0,225.96,1987.55,Low,14.91636602164644,A,0.27,10.0,Soon
FOODS_1_124,WI_1,FOODS,1.2448462909646665,0.5413714240296716,2.1693617021276594,21,2.0,11.0,37.0,81.02,1279.09,Low,25.08691374221056,B,0.41,9.0,Soon
FOODS_3_195,WI_2,FOODS,1.2414079405786038,0.5491400249808628,2.6529078014184395,21,2.0,11.0,37.0,98.8,1452.47,Low,21.90226303706133,B,0.41,9.0,Soon
FOODS_3_385,TX_2,FOODS,1.2627599471545474,0.4935465239163554,2.976524822695036,21,2.0,11.0,38.0,112.76,1629.65,Low,19.170219744178414,A,0.42,9.0,Soon
FOODS_2_356,WI_3,FOODS,0.9999416754409108,0.909640223509913,2.507659574468085,23,4.0,11.0,30.0,75.23,1002.47,Low,32.24991800590358,B,0.2,11.0,Soon
HOUSEHOLD_1_217,CA_2,HOUSEHOLD,1.219513306356374,0.4979960440753642,1.8853488372093024,16,2.0,11.0,37.0,68.98,1000.95,Low,32.31551328304362,B,0.41,9.0,Soon
FOODS_3_559,CA_2,FOODS,1.036946898768048,0.8058235096250674,2.890851063829788,20,4.0,11.0,31.0,89.93,1004.91,Low,32.17120367333552,B,0.21,11.0,Soon
FOODS_1_045,CA_4,FOODS,1.1859561248154966,0.6258701067557417,1.8356382978723405,24,3.0,11.0,36.0,65.31,1005.01,Low,32.16792390947852,B,0.3,9.0,Soon
FOODS_2_145,CA_3,FOODS,1.1671941061960802,0.7445021899631582,2.2622,28,3.0,11.0,35.0,79.21,1005.2,Low,32.161364381764514,B,0.29,9.0,Soon
FOODS_3_791,TX_1,FOODS,1.010507602514394,0.8058642625254234,2.4976279069767444,22,4.0,11.0,30.0,75.72,1002.8,Low,32.24007871433257,B,0.2,11.0,Soon
FOODS_3_485,WI_1,FOODS,1.1716246306879927,0.5848761931567626,3.7475886524822695,32,3.0,11.0,35.0,131.72,2084.37,Low,14.066907182682847,A,0.29,9.0,Soon
FOODS_3_818,TX_1,FOODS,1.0910655838333303,0.6033990134163005,2.98,19,3.0,11.0,33.0,97.54,1377.75,Low,23.20432928829124,B,0.27,10.0,Soon
HOUSEHOLD_1_285,WI_3,HOUSEHOLD,1.0826272564788806,0.6102103011272965,2.7468421052631578,33,3.0,11.0,32.0,89.21,1378.57,Low,23.178091177435224,B,0.27,10.0,Soon
FOODS_3_414,CA_3,FOODS,1.1069270806799565,0.5751509871684263,4.9548,9,3.0,11.0,33.0,164.54,1627.65,Low,19.206297146605444,A,0.28,10.0,Soon
FOODS_3_269,WI_1,FOODS,1.1662552778908517,0.698125815677714,2.9743971631205675,15,3.0,11.0,35.0,104.07,1628.48,Low,19.193178091177437,A,0.29,9.0,Soon
FOODS_2_099,CA_3,FOODS,1.095074577553969,0.5925904162248625,1.954598214285714,17,3.0,11.0,33.0,64.21,758.02,Low,40.84289931124959,B,0.27,10.0,Soon
FOODS_1_081,TX_2,FOODS,1.0895320512381943,0.5773323471358137,5.964981412639405,17,3.0,11.0,33.0,194.97,2847.13,Low,9.147261397179404,A,0.27,10.0,Soon
FOODS_3_424,CA_1,FOODS,1.3092570949086857,0.5475796651464848,3.801843971631205,29,2.0,11.0,39.0,149.33,2235.7,Low,12.823876680878977,A,0.44,8.0,Soon
FOODS_1_006,TX_3,FOODS,1.1312789195694193,0.7516616536763401,2.221950354609929,23,3.0,11.0,34.0,75.41,888.25,Low,35.91013447031814,B,0.28,10.0,Soon
FOODS_3_193,CA_1,FOODS,1.087165259719828,0.6084632476802027,2.436241134751773,19,3.0,11.0,33.0,79.46,889.23,Low,35.890455887176124,B,0.27,10.0,Soon
FOODS_3_014,CA_4,FOODS,0.9291847182969052,0.921129283132271,2.0232624113475177,16,4.0,11.0,28.0,56.4,695.05,Low,43.5716628402755,B,0.19,12.0,Soon
FOODS_3_077,TX_3,FOODS,0.9343489170966728,0.8672775645518921,2.788682170542636,22,4.0,11.0,28.0,78.17,1244.06,Low,25.90029517874713,B,0.19,12.0,Soon
FOODS_3_207,WI_3,FOODS,1.0975622038776502,0.6602047410655097,2.022553191489362,19,3.0,11.0,33.0,66.6,1001.89,Low,32.2892751721876,B,0.27,10.0,Soon
FOODS_3_273,TX_1,FOODS,1.259784094338534,0.5469839841674196,2.03,23,2.0,11.0,38.0,76.72,1002.46,Low,32.25647753361758,B,0.42,9.0,Soon
HOUSEHOLD_1_540,CA_2,HOUSEHOLD,1.168808795317314,0.6212871341909028,1.6855172413793102,20,3.0,11.0,35.0,59.1,878.88,Low,36.25122991144637,B,0.29,9.0,Soon
FOODS_3_365,CA_1,FOODS,1.162493707531744,0.6705781931896593,4.252762645914397,20,3.0,11.0,35.0,148.31,1940.32,Low,15.38537225319777,A,0.29,9.0,Soon
FOODS_3_011,CA_4,FOODS,1.2502846041632003,0.3845665327691866,2.029645390070922,24,2.0,11.0,38.0,76.13,1111.23,Low,29.03246966218432,B,0.42,9.0,Soon
HOUSEHOLD_1_441,TX_1,HOUSEHOLD,0.6973267668324876,1.3904556884526065,2.77,16,6.0,11.0,21.0,57.95,1617.68,Low,19.34404722859954,A,0.1,16.0,Normal
HOBBIES_1_029,CA_1,HOBBIES,1.1883888614503195,0.6649322789772073,8.333475177304964,38,3.0,11.0,36.0,297.1,5779.27,Medium,2.9222695965890453,A,0.3,9.0,Soon
HOUSEHOLD_1_457,TX_1,HOUSEHOLD,1.0070298465874004,0.8608936278041437,10.072564102564105,37,4.0,11.0,30.0,304.3,5667.92,Medium,3.0239422761561165,A,0.2,11.0,Soon
HOBBIES_1_275,CA_3,HOBBIES,1.0270857707185412,0.8378093577657416,12.833461538461538,17,4.0,11.0,31.0,395.43,5687.97,Medium,3.004263693014103,A,0.21,11.0,Soon
FOODS_3_125,CA_2,FOODS,1.0165085796149165,0.8367082236300868,4.98,16,4.0,11.0,30.0,151.87,1454.16,Low,21.856346343063297,B,0.2,11.0,Soon
HOUSEHOLD_1_030,CA_3,HOUSEHOLD,1.073325339190652,0.778639290754631,4.955219512195122,27,3.0,11.0,32.0,159.56,2712.98,Low,9.767136766152836,A,0.27,10.0,Soon
HOBBIES_1_300,CA_1,HOBBIES,1.160348880172515,0.6408873896534112,9.48691489361702,29,3.0,11.0,35.0,330.24,6694.6,Medium,2.174483437192522,A,0.29,9.0,Soon
FOODS_1_195,WI_1,FOODS,1.1805153339137753,0.6933359750858933,2.231914893617021,28,3.0,11.0,35.0,79.04,1200.54,Low,26.93342079370285,B,0.3,9.0,Soon
FOODS_2_135,TX_3,FOODS,1.0581254354841494,0.990518496380802,2.107446808510638,22,4.0,11.0,32.0,66.9,940.16,Low,34.21777632010495,B,0.21,10.0,Soon
FOODS_1_116,CA_3,FOODS,1.224762686691076,0.398256440429354,2.4464893617021275,9,2.0,11.0,37.0,89.89,803.67,Low,39.03902918989833,B,0.41,9.0,Soon
FOODS_3_440,CA_3,FOODS,1.072291794660105,0.7622881875421319,4.693223140495868,17,3.0,11.0,32.0,150.98,1617.86,Low,19.337487700885536,A,0.27,10.0,Soon
FOODS_3_481,CA_2,FOODS,1.1369757415118664,0.6470138144510255,3.800744680851064,14,3.0,11.0,34.0,129.64,1618.48,Low,19.32764840931453,A,0.28,10.0,Soon
HOUSEHOLD_1_169,WI_1,HOUSEHOLD,1.0923172462422366,0.6550206878462348,2.9596,21,3.0,11.0,33.0,96.98,1620.38,Low,19.30141029845851,A,0.27,10.0,Soon
FOODS_1_016,CA_1,FOODS,1.3021084622725576,0.5182114583690762,2.0741134751773047,20,2.0,11.0,39.0,81.02,1009.4,Low,32.05969170219744,B,0.43,8.0,Soon
FOODS_3_604,CA_3,FOODS,1.1648032743241448,0.7254610098298936,2.5066206896551724,21,3.0,11.0,35.0,87.59,1011.22,Low,31.9973761889144,B,0.29,9.0,Soon
FOODS_2_118,CA_3,FOODS,1.2648015454806985,0.4570728714856278,2.9685460992907804,14,2.0,11.0,38.0,112.64,1011.28,Low,31.994096425057396,B,0.42,9.0,Soon
HOUSEHOLD_1_457,TX_2,HOUSEHOLD,1.0193875507124224,1.0006047391715005,10.072564102564105,31,4.0,11.0,31.0,308.04,5998.48,Medium,2.745162348310921,A,0.2,11.0,Soon
HOUSEHOLD_1_283,TX_2,HOUSEHOLD,1.015733151156529,1.027051503576311,1.48,18,4.0,11.0,30.0,45.1,648.24,Low,45.81502131846507,B,0.2,11.0,Soon
FOODS_3_678,WI_3,FOODS,1.0248337256562885,1.03000880077934,4.926484375,19,4.0,11.0,31.0,151.46,3416.52,Low,6.999016070842899,A,0.2,11.0,Soon
HOBBIES_1_380,CA_1,HOBBIES,1.1848703503691256,0.7177737740888683,1.7647872340425532,22,3.0,11.0,36.0,62.73,1012.23,Low,31.96457855034437,B,0.3,9.0,Soon
FOODS_3_473,WI_2,FOODS,1.2113519256099872,0.749903262382824,3.926082949308755,24,3.0,11.0,36.0,142.68,2456.61,Low,11.259429321088884,A,0.3,9.0,Soon
FOODS_3_182,WI_1,FOODS,1.0776789716834128,0.713216787958732,1.98,28,3.0,11.0,32.0,64.01,778.29,Low,40.01639881928501,B,0.27,10.0,Soon
FOODS_3_032,CA_1,FOODS,1.1488314641331163,0.7414420562073095,2.98,24,3.0,11.0,34.0,102.71,1373.94,Low,23.26992456543129,B,0.29,9.0,Soon
FOODS_2_170,WI_2,FOODS,1.177154497227411,0.5818604644206372,3.070227272727273,27,3.0,11.0,35.0,108.42,1375.32,Low,23.243686454575272,B,0.29,9.0,Soon
FOODS_1_092,WI_1,FOODS,1.3269700858308535,0.4947330337978791,1.8603883495145632,17,2.0,11.0,40.0,74.06,721.48,Low,42.50901935060676,B,0.44,8.0,Soon
HOUSEHOLD_1_135,TX_1,HOUSEHOLD,1.1693899352923591,0.7933747694145784,1.4799999999999998,27,3.0,11.0,35.0,51.92,607.72,Low,47.73368317481142,B,0.29,9.0,Soon
FOODS_2_005,CA_3,FOODS,1.193440150009355,0.7644376175210826,3.802765957446809,26,3.0,11.0,36.0,136.15,1288.87,Low,24.890127910790422,B,0.3,9.0,Soon
FOODS_3_304,CA_4,FOODS,1.245238127509084,0.5064806716824627,4.3456737588652485,32,2.0,11.0,37.0,162.34,2114.89,Low,13.778287963266644,A,0.42,9.0,Soon
FOODS_3_642,CA_3,FOODS,1.114038372357663,0.6219644847035958,3.055866666666667,17,3.0,11.0,33.0,102.13,902.94,Low,35.408330600196784,B,0.28,10.0,Soon
HOUSEHOLD_1_132,CA_1,HOUSEHOLD,1.1655401180005591,0.6282088016550947,1.9530249110320284,29,3.0,11.0,35.0,68.29,898.82,Low,35.55919973761889,B,0.29,9.0,Soon
FOODS_3_687,WI_2,FOODS,1.0405123732666306,0.9394067792650452,2.8898581560283687,10,4.0,11.0,31.0,90.21,1172.0,Low,27.635290259101343,B,0.21,10.0,Soon
FOODS_3_715,WI_3,FOODS,1.1443742645879458,0.6157766891951395,3.98,19,3.0,11.0,34.0,136.64,1623.61,Low,19.265332896031488,A,0.29,10.0,Soon
FOODS_2_141,TX_1,FOODS,0.9905381733497004,0.862701037282441,7.059290780141844,9,4.0,11.0,30.0,209.77,2898.72,Low,8.91439816333224,A,0.2,11.0,Soon
FOODS_3_596,TX_2,FOODS,1.218283086503502,0.4226930013477594,2.872198581560284,34,2.0,11.0,37.0,104.97,1876.0,Low,16.038045260741228,A,0.41,9.0,Soon
FOODS_1_043,CA_4,FOODS,1.2303614062574948,0.4896461464068503,1.8495238095238096,11,2.0,11.0,37.0,68.27,571.22,Low,49.77697605772384,B,0.41,9.0,Soon
FOODS_2_034,CA_2,FOODS,1.2033357848325712,0.6836629029452761,2.54893536121673,23,3.0,11.0,36.0,92.02,1258.72,Low,25.54280091833388,B,0.3,9.0,Soon
HOUSEHOLD_1_127,TX_3,HOUSEHOLD,0.9524619088624954,0.9514804234712184,7.980000000000001,20,4.0,11.0,29.0,228.02,3066.0,Low,8.261725155788783,A,0.19,11.0,Soon
HOBBIES_1_413,CA_3,HOBBIES,1.1298950975305224,0.585363588170971,4.682836879432624,27,3.0,11.0,34.0,158.73,3076.62,Low,8.232207281075762,A,0.28,10.0,Soon
FOODS_3_682,CA_4,FOODS,1.1721572462965724,0.7460521289772036,3.504745762711865,25,3.0,11.0,35.0,123.24,1776.71,Low,17.17284355526402,A,0.29,9.0,Soon
FOODS_2_079,CA_3,FOODS,1.296246425445931,0.4861254227817695,3.8018085106382977,27,2.0,11.0,39.0,147.84,1784.13,Low,17.06789111183995,A,0.43,8.0,Soon
FOODS_2_135,WI_2,FOODS,1.03032878891227,0.834500038044008,2.426156583629893,18,4.0,11.0,31.0,74.99,937.64,Low,34.30960970810102,B,0.21,11.0,Soon
FOODS_1_150,CA_4,FOODS,1.062338465955209,0.8750408121058223,4.877375886524823,13,4.0,11.0,32.0,155.44,1780.24,Low,17.13020662512299,A,0.21,10.0,Soon
FOODS_2_095,TX_1,FOODS,0.9808553059022904,0.8857391561294216,4.391382113821138,20,4.0,11.0,29.0,129.22,1780.95,Low,17.11380780583798,A,0.2,11.0,Soon
FOODS_2_311,TX_2,FOODS,1.1117203833965337,0.6298778344230677,2.386985815602837,26,3.0,11.0,33.0,79.61,1132.62,Low,28.579862249918005,B,0.28,10.0,Soon
HOUSEHOLD_2_472,CA_3,HOUSEHOLD,1.1807481662524382,0.7887645641962685,7.266164874551971,23,3.0,11.0,35.0,257.39,4066.63,Low,5.2869793374877005,A,0.3,9.0,Soon
FOODS_3_571,CA_3,FOODS,1.1659178889350017,0.5955507448527256,8.379315589353611,14,3.0,11.0,35.0,293.09,3892.57,Low,5.690390291898984,A,0.29,9.0,Soon
FOODS_2_083,WI_3,FOODS,1.2445850092218311,0.5654938316474322,6.984785714285715,26,2.0,11.0,37.0,260.79,3899.15,Low,5.670711708756969,A,0.41,9.0,Soon
FOODS_2_212,WI_3,FOODS,1.110292200925411,0.6127281105506943,4.656382978723404,19,3.0,11.0,33.0,155.1,2306.57,Low,12.34175139389964,A,0.28,10.0,Soon
HOUSEHOLD_2_294,WI_1,HOUSEHOLD,1.1322002984139974,0.7980825292864155,4.77,42,3.0,11.0,34.0,162.02,3046.84,Low,8.346999016070843,A,0.28,10.0,Soon
HOUSEHOLD_1_528,CA_3,HOUSEHOLD,1.1065815232072465,0.660250546692249,2.929574468085107,24,3.0,11.0,33.0,97.25,1115.79,Low,28.92751721876025,B,0.28,10.0,Soon
FOODS_3_450,TX_2,FOODS,1.1081171957923774,0.6227023459399955,3.046985815602837,26,3.0,11.0,33.0,101.29,1112.15,Low,29.002951787471304,B,0.28,10.0,Soon
FOODS_2_174,WI_1,FOODS,1.1681088458240974,0.7821158612427536,2.7559375,27,3.0,11.0,35.0,96.58,1234.53,Low,26.097081010167265,B,0.29,9.0,Soon
FOODS_2_014,TX_3,FOODS,1.2706879593073823,0.3924519534951275,2.390141843971631,34,2.0,11.0,38.0,91.11,1235.9,Low,26.074122663168254,B,0.42,9.0,Soon
HOUSEHOLD_1_436,CA_3,HOUSEHOLD,1.0135214517307056,0.8258032997779615,10.39421985815603,18,4.0,11.0,30.0,316.04,4877.86,Low,3.971794030829781,A,0.2,11.0,Soon
FOODS_3_645,WI_2,FOODS,1.1348556893191148,0.7001241437124769,2.4232624113475176,14,3.0,11.0,34.0,82.5,825.52,Low,38.20924893407675,B,0.28,10.0,Soon
HOUSEHOLD_1_540,WI_3,HOUSEHOLD,1.1737554836753208,0.6875599485798577,1.6664,21,3.0,11.0,35.0,58.68,608.24,Low,47.70088553624139,B,0.29,9.0,Soon
HOBBIES_1_372,CA_3,HOBBIES,1.2251151125515558,0.5094208603961707,6.657021276595745,29,2.0,11.0,37.0,244.67,4144.97,Low,5.119711380780584,A,0.41,9.0,Soon
FOODS_2_251,TX_1,FOODS,1.0794119823847694,0.7500413560240795,7.583368794326242,30,3.0,11.0,32.0,245.57,4151.89,Low,5.106592325352575,A,0.27,10.0,Soon
FOODS_1_146,CA_1,FOODS,1.088151665408378,0.7603499620248848,2.232765957446809,18,3.0,11.0,33.0,72.89,1047.81,Low,30.89209576910463,B,0.27,10.0,Soon
HOUSEHOLD_1_061,CA_3,HOUSEHOLD,1.214338680694984,0.5033876311624688,1.88,13,2.0,11.0,36.0,68.49,637.19,Low,46.41193834043949,B,0.4,9.0,Soon
HOUSEHOLD_1_038,CA_1,HOUSEHOLD,1.2632023806355304,0.5184741238139985,5.157304964539007,40,2.0,11.0,38.0,195.44,3585.55,Low,6.484093145293539,A,0.42,9.0,Soon
FOODS_3_372,TX_2,FOODS,1.062485904410415,0.9439808487512532,3.28,28,4.0,11.0,32.0,104.55,2095.1,Low,13.975073794686782,A,0.21,10.0,Soon
FOODS_3_398,CA_1,FOODS,1.1574022660848222,0.6366194772739466,6.032836879432624,18,3.0,11.0,35.0,209.47,2642.38,Low,10.232863233847162,A,0.29,9.0,Soon
FOODS_3_822,CA_2,FOODS,1.2547927433681654,0.4554146308218489,3.983900709219858,20,2.0,11.0,38.0,149.97,2643.86,Low,10.223023942276155,A,0.42,9.0,Soon
HOUSEHOLD_1_350,TX_2,HOUSEHOLD,1.2001662564672697,0.5801099494703387,2.849787234042553,28,3.0,11.0,36.0,102.61,1820.3,Low,16.602164644145624,A,0.3,9.0,Soon
FOODS_2_353,WI_1,FOODS,1.109809891743315,0.6102100956793778,2.844427083333333,19,3.0,11.0,33.0,94.7,1232.88,Low,26.1462774680223,B,0.28,10.0,Soon
HOUSEHOLD_1_289,CA_2,HOUSEHOLD,1.1452377571083214,0.7977070515744102,5.185577689243027,29,3.0,11.0,34.0,178.16,3049.41,Low,8.333879960642834,A,0.29,10.0,Soon
FOODS_1_187,WI_3,FOODS,0.9715594189940328,0.8199207588306514,9.201535714285711,18,4.0,11.0,29.0,268.2,3022.7,Low,8.412594293210889,A,0.19,11.0,Soon
FOODS_1_124,TX_2,FOODS,1.0844713324112734,0.7144396949924027,2.104128113879004,13,3.0,11.0,33.0,68.46,768.01,Low,40.45588717612332,B,0.27,10.0,Soon
HOUSEHOLD_1_348,WI_3,HOUSEHOLD,1.0027855085196014,0.8105996807783393,1.939223300970874,10,4.0,11.0,30.0,58.34,707.82,Low,43.102656608724175,B,0.2,11.0,Soon
HOUSEHOLD_1_141,TX_3,HOUSEHOLD,1.163022958707232,0.5981988233694514,1.796241134751773,28,3.0,11.0,35.0,62.67,1223.84,Low,26.306985897015416,B,0.29,9.0,Soon
FOODS_2_308,CA_3,FOODS,1.1060946208419888,0.6072594993741935,2.716666666666667,15,3.0,11.0,33.0,90.15,646.68,Low,45.87405706789111,B,0.28,10.0,Soon
FOODS_3_177,CA_2,FOODS,1.1956120403809345,0.6186938912612414,2.774052044609665,19,3.0,11.0,36.0,99.5,1603.17,Low,19.517874713020664,A,0.3,9.0,Soon
FOODS_3_800,WI_1,FOODS,1.0755904328913382,0.6695244165937843,2.178581560283688,25,3.0,11.0,32.0,70.3,828.31,Low,38.064939324368645,B,0.27,10.0,Soon
FOODS_3_535,WI_2,FOODS,1.2713436043350224,0.5348014212301588,6.1553191489361705,32,2.0,11.0,38.0,234.77,3594.71,Low,6.461134798294522,A,0.42,9.0,Soon
FOODS_3_732,TX_3,FOODS,1.0869202249107195,0.7082815427871636,2.0329078014184394,10,3.0,11.0,33.0,66.29,824.46,Low,38.26828468350279,B,0.27,10.0,Soon
FOODS_2_319,CA_4,FOODS,1.0012377519781366,0.9302876824925944,2.79256,17,4.0,11.0,30.0,83.88,825.13,Low,38.23548704493277,B,0.2,11.0,Soon
FOODS_2_055,WI_2,FOODS,1.0755447236583184,0.796264900160035,2.5648148148148144,14,3.0,11.0,32.0,82.76,936.16,Low,34.36864545752706,B,0.27,10.0,Soon
HOUSEHOLD_1_275,TX_1,HOUSEHOLD,1.1299213227196117,0.6001316017033705,2.97,37,3.0,11.0,34.0,100.68,2005.49,Low,14.722859954083306,A,0.28,10.0,Soon
FOODS_3_100,TX_3,FOODS,1.162314924713843,0.6004560142484183,3.98,27,3.0,11.0,35.0,138.78,1782.86,Low,17.087569694981962,A,0.29,9.0,Soon
FOODS_3_481,TX_2,FOODS,1.0024630734919993,0.8209233479003605,3.802092198581561,19,4.0,11.0,30.0,114.34,1883.39,Low,15.97244998360118,A,0.2,11.0,Soon
HOUSEHOLD_1_404,CA_2,HOUSEHOLD,1.2163493953828344,0.5587447185045965,2.6846863468634683,25,2.0,11.0,36.0,97.97,1884.44,Low,15.965890455887177,A,0.41,9.0,Soon
FOODS_3_818,TX_2,FOODS,1.0883923560516355,0.7221136822227071,2.98,26,3.0,11.0,33.0,97.3,1885.35,Low,15.959330928173172,A,0.27,10.0,Soon
FOODS_1_074,CA_2,FOODS,1.0702558468402406,0.9281512292714664,2.230212765957447,9,4.0,11.0,32.0,71.61,1046.61,Low,30.921613643817647,B,0.21,10.0,Soon
FOODS_3_721,WI_1,FOODS,1.1123995378865956,0.6298969382779529,2.019007092198581,27,3.0,11.0,33.0,67.38,1047.23,Low,30.905214824532635,B,0.28,10.0,Soon
HOUSEHOLD_1_197,CA_2,HOUSEHOLD,1.111957861960378,0.7664315118417316,4.929219858156028,18,3.0,11.0,33.0,164.43,3598.33,Low,6.454575270580517,A,0.28,10.0,Soon
FOODS_2_311,TX_1,FOODS,1.131834622265704,0.6262138239998063,2.386985815602837,14,3.0,11.0,34.0,81.05,1016.46,Low,31.84322728763529,B,0.28,10.0,Soon
FOODS_2_173,TX_1,FOODS,1.014765794692251,0.9690197959839436,8.645070921985814,11,4.0,11.0,30.0,263.18,3471.0,Low,6.815349294850772,A,0.2,11.0,Soon
FOODS_2_060,CA_3,FOODS,1.0995342297537796,0.6587444706401678,7.1334042553191495,20,3.0,11.0,33.0,235.3,3471.59,Low,6.808789767136767,A,0.27,10.0,Soon
FOODS_2_149,CA_1,FOODS,1.1257432652065078,0.6385763422800653,7.094432624113476,12,3.0,11.0,34.0,239.6,3452.62,Low,6.880944571990817,A,0.28,10.0,Soon
FOODS_3_175,CA_3,FOODS,1.2279461611403275,0.4325230202188422,7.098181818181819,16,2.0,11.0,37.0,261.49,3454.45,Low,6.871105280419809,A,0.41,9.0,Soon
FOODS_3_102,TX_3,FOODS,1.102217372265579,0.7276667316973154,1.897304964539007,14,3.0,11.0,33.0,62.74,605.95,Low,47.82223679895047,B,0.28,10.0,Soon
HOUSEHOLD_1_538,CA_3,HOUSEHOLD,1.093658201754223,0.7051420524057664,3.4799999999999995,25,3.0,11.0,33.0,114.18,1380.65,Low,23.15841259429321,B,0.27,10.0,Soon
FOODS_3_117,WI_1,FOODS,1.09446040620292,0.5793312475261975,2.1802482269503547,17,3.0,11.0,33.0,71.59,1040.65,Low,31.10200065595277,B,0.27,10.0,Soon
FOODS_1_058,CA_4,FOODS,1.3137891564815825,0.5494110758738536,1.8495238095238096,22,2.0,11.0,39.0,72.9,645.73,Low,45.92325352574614,B,0.44,8.0,Soon
FOODS_3_034,CA_3,FOODS,1.1507978383142492,0.6251861341156478,2.506442953020134,24,3.0,11.0,35.0,86.53,914.85,Low,34.955723187930474,B,0.29,9.0,Soon
HOUSEHOLD_1_522,TX_2,HOUSEHOLD,1.0929654319555515,0.6450288457005375,1.7784397163120569,21,3.0,11.0,33.0,58.31,801.87,Low,39.094785175467365,B,0.27,10.0,Soon
FOODS_3_019,CA_2,FOODS,1.0782397232549357,0.6691399654881431,1.98,17,3.0,11.0,32.0,64.05,722.7,Low,42.40406690718268,B,0.27,10.0,Soon
FOODS_2_036,TX_1,FOODS,1.0839588428932734,0.6785434116218391,3.4545907473309607,21,3.0,11.0,33.0,112.34,1557.61,Low,20.23286323384716,B,0.27,10.0,Soon
FOODS_1_120,WI_3,FOODS,1.3233075946303574,0.4165287830866764,1.8493562231759653,11,2.0,11.0,40.0,73.42,618.76,Low,47.27451623483109,B,0.44,8.0,Soon
HOUSEHOLD_1_055,TX_1,HOUSEHOLD,1.2044405720913216,0.5847461967620592,3.8582978723404255,26,3.0,11.0,36.0,139.41,2441.02,Low,11.397179403082978,A,0.3,9.0,Soon
FOODS_1_123,WI_1,FOODS,1.1761605253295704,0.7585249158035612,3.3344680851063826,28,3.0,11.0,35.0,117.66,1793.59,Low,16.962938668415877,A,0.29,9.0,Soon
FOODS_3_655,CA_2,FOODS,1.1440427510425193,0.6592302762413634,2.022553191489362,19,3.0,11.0,34.0,69.42,935.09,Low,34.424401443096095,B,0.29,10.0,Soon
HOUSEHOLD_1_025,WI_1,HOUSEHOLD,1.2683748117703983,0.5592970306521444,2.98,35,2.0,11.0,38.0,113.39,2003.66,Low,14.745818301082322,A,0.42,9.0,Soon
FOODS_3_335,TX_3,FOODS,1.0563684773292998,0.8466007543134502,2.21647577092511,19,4.0,11.0,32.0,70.24,853.96,Low,37.17612331912103,B,0.21,10.0,Soon
FOODS_3_712,CA_1,FOODS,1.1055041206734202,0.7604829208941127,3.5784397163120563,11,3.0,11.0,33.0,118.68,1306.13,Low,24.549032469662187,B,0.28,10.0,Soon
FOODS_1_103,TX_3,FOODS,0.8188543988872539,1.0649060729946744,3.942553191489362,7,5.0,11.0,25.0,96.85,1439.03,Low,22.11872745162348,B,0.14,13.0,Soon
FOODS_2_054,WI_1,FOODS,1.0894887080094693,0.7241181715945474,2.852239583333333,18,3.0,11.0,33.0,93.22,1441.48,Low,22.085929813053458,B,0.27,10.0,Soon
FOODS_3_334,WI_3,FOODS,1.1156839503101093,0.7610581720449499,2.7978647686832736,11,3.0,11.0,33.0,93.65,1123.34,Low,28.760249262053133,B,0.28,10.0,Soon
FOODS_2_024,CA_1,FOODS,1.2707536458645756,0.5250199625301739,2.507659574468085,17,2.0,11.0,38.0,95.6,1037.34,Low,31.203673335519845,B,0.42,9.0,Soon
FOODS_2_297,CA_3,FOODS,1.2219325588597203,0.4881208912650731,3.4091428571428573,17,2.0,11.0,37.0,124.97,1322.11,Low,24.237454903246967,B,0.41,9.0,Soon
HOUSEHOLD_1_361,TX_3,HOUSEHOLD,1.199098241140811,0.7444170939918892,1.853663366336633,37,3.0,11.0,36.0,66.68,894.06,Low,35.69694981961299,B,0.3,9.0,Soon
HOUSEHOLD_1_509,TX_2,HOUSEHOLD,0.9728958696431192,0.8932317304141439,3.029677419354839,23,4.0,11.0,29.0,88.43,1338.64,Low,23.945555919973764,B,0.19,11.0,Soon
FOODS_3_303,CA_3,FOODS,1.2712232921680058,0.4660501590840409,2.98,16,2.0,11.0,38.0,113.65,1338.71,Low,23.94227615611676,B,0.42,9.0,Soon
FOODS_3_781,CA_3,FOODS,1.3526728051963213,0.4486932213441446,2.475642857142857,24,2.0,11.0,41.0,100.46,1204.81,Low,26.825188586421778,B,0.45,8.0,Soon
HOUSEHOLD_1_487,CA_2,HOUSEHOLD,1.1046217107302485,0.6973863052936278,1.9375510204081632,17,3.0,11.0,33.0,64.21,707.21,Low,43.1256149557232,B,0.28,10.0,Soon
HOUSEHOLD_1_487,WI_3,HOUSEHOLD,0.9970766764075086,0.8584232183752692,1.9379591836734693,13,4.0,11.0,30.0,57.97,707.36,Low,43.122335191866185,B,0.2,11.0,Soon
HOUSEHOLD_1_109,WI_2,HOUSEHOLD,1.1641085786194028,0.6346145752625783,3.950319148936169,34,3.0,11.0,35.0,137.96,2723.53,Low,9.711380780583797,A,0.29,9.0,Soon
